task_name ,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M3,1.0,j_272,1,Terminated,570951,570951,100.0,0.3
J4_1_2_3,3.0,j_272,1,Terminated,570951,570951,100.0,0.49
M2,1.0,j_272,1,Terminated,570951,570951,100.0,0.3
M1,1.0,j_272,1,Terminated,570951,570951,100.0,0.3
M1,26.0,j_273,1,Terminated,678408,678425,50.0,0.39
R5_4,1.0,j_273,1,Terminated,678408,678432,50.0,0.2
J4_1_3,1.0,j_273,1,Terminated,678408,678429,50.0,0.2
M2,1.0,j_273,1,Terminated,678408,678411,50.0,0.2
R3_2,1.0,j_273,1,Terminated,678408,678415,50.0,0.2
M3_2,3279.0,j_276,1,Terminated,118512,118754,50.0,0.59
R2_1,1.0,j_276,1,Terminated,118510,118517,50.0,0.2
M1,1.0,j_276,1,Terminated,118510,118513,50.0,0.2
R2_1,1.0,j_278,1,Terminated,682875,682939,50.0,0.15
R3_2,1.0,j_278,1,Terminated,682875,682943,50.0,0.15
M1,1526.0,j_278,1,Terminated,682875,682932,50.0,0.16
M1,53.0,j_280,1,Terminated,561533,561548,50.0,0.39
R2_1,1.0,j_280,1,Terminated,561533,561551,50.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_281,6,Terminated,532712,532877,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,287.0,j_281,6,Terminated,532712,532861,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_281,6,Terminated,532712,532720,10.0,0.05
M1,1.0,j_282,1,Terminated,419495,419495,100.0,0.2
M3,124.0,j_286,1,Terminated,610710,610721,50.0,0.59
R5_4,27.0,j_286,1,Terminated,610710,610884,50.0,0.39
R2_1,21.0,j_286,1,Terminated,610710,610834,50.0,0.49
J4_2_3,59.0,j_286,1,Terminated,610710,610863,50.0,0.39
M1,213.0,j_286,1,Terminated,610710,610796,50.0,0.49
M1,1.0,j_287,1,Terminated,184465,184466,100.0,0.2
M1,1.0,j_288,1,Terminated,430141,430141,50.0,0.2
R3_2,1.0,j_290,1,Terminated,382515,382524,50.0,0.2
J2_1,1.0,j_290,1,Terminated,382515,382524,50.0,0.3
M1,2.0,j_290,1,Terminated,382515,382521,50.0,0.3
M1,1.0,j_292,1,Terminated,290823,290826,50.0,0.3
R2_1,1.0,j_294,1,Terminated,234389,234390,100.0,0.39
M1,2.0,j_294,1,Terminated,234389,234390,100.0,0.3
R8_1_2_3_4_5_7,19.0,j_300,1,Terminated,532581,532587,100.0,0.39
R3_6,3.0,j_300,1,Terminated,532581,532584,100.0,0.49
R1_6,3.0,j_300,1,Terminated,532581,532585,100.0,0.49
M6,1.0,j_300,1,Terminated,532581,532585,100.0,0.3
R4_6,3.0,j_300,1,Terminated,532581,532584,100.0,0.49
R7_6,3.0,j_300,1,Terminated,532581,532585,100.0,0.49
R2_6,3.0,j_300,1,Terminated,532581,532585,100.0,0.49
R5_6,3.0,j_300,1,Terminated,532581,532585,100.0,0.49
M1,1.0,j_304,1,Terminated,109023,109030,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_306,10,Terminated,677301,677306,100.0,0.1
M2,8.0,j_307,1,Terminated,597974,597990,100.0,0.3
R13_12,1111.0,j_307,1,Terminated,597974,598164,100.0,0.39
R12_11,1111.0,j_307,1,Terminated,597974,598158,100.0,0.49
M3,1724.0,j_307,1,Terminated,597975,597984,100.0,0.3
M6,1.0,j_307,1,Terminated,597974,597977,100.0,0.3
R7_6,1.0,j_307,1,Terminated,597974,597980,100.0,0.39
R5_4,3.0,j_307,1,Terminated,597974,597999,100.0,0.49
J11_1_10,1111.0,j_307,1,Terminated,597974,598149,100.0,0.83
